date,branch,item_name,qty_sold
2024-08-05,Cantt,Glaze On-Single Patty,87
2024-08-05,FF DHA,Glaze On-Single Patty,74
2024-08-05,Main warehouse Mian Pl,Glaze On-Single Patty,81
2024-08-05,Lakecity,Glaze On-Single Patty,80
2024-08-05,Model Town,Glaze On-Single Patty,71
2024-08-05,Cantt,Glaze On-Double Patty,55
2024-08-05,FF DHA,Glaze On-Double Patty,46
2024-08-05,Main warehouse Mian Pl,Glaze On-Double Patty,37
2024-08-05,Lakecity,Glaze On-Double Patty,52
2024-08-05,Model Town,Glaze On-Double Patty,36
2024-08-05,Cantt,Jalapeno cheese fries,84
2024-08-05,FF DHA,Jalapeno cheese fries,90
2024-08-05,Main warehouse Mian Pl,Jalapeno cheese fries,82
2024-08-05,Lakecity,Jalapeno cheese fries,108
2024-08-05,Model Town,Jalapeno cheese fries,90
2024-08-05,Cantt,Signature Onion Rings,57
2024-08-05,FF DHA,Signature Onion Rings,63
2024-08-05,Main warehouse Mian Pl,Signature Onion Rings,59
2024-08-05,Lakecity,Signature Onion Rings,63
2024-08-05,Model Town,Signature Onion Rings,62
2024-08-05,Cantt,DD Classic -Chicken-100 G,73
2024-08-05,FF DHA,DD Classic -Chicken-100 G,78
2024-08-05,Main warehouse Mian Pl,DD Classic -Chicken-100 G,83
2024-08-05,Lakecity,DD Classic -Chicken-100 G,98
2024-08-05,Model Town,DD Classic -Chicken-100 G,85
2024-08-05,Cantt,Simple beef-Single Patty,76
2024-08-05,FF DHA,Simple beef-Single Patty,69
2024-08-05,Main warehouse Mian Pl,Simple beef-Single Patty,64
2024-08-05,Lakecity,Simple beef-Single Patty,79
2024-08-05,Model Town,Simple beef-Single Patty,67
2024-08-05,Cantt,Mozzarella Cheese Sticks,56
2024-08-05,FF DHA,Mozzarella Cheese Sticks,47
2024-08-05,Main warehouse Mian Pl,Mozzarella Cheese Sticks,52
2024-08-05,Lakecity,Mozzarella Cheese Sticks,43
2024-08-05,Model Town,Mozzarella Cheese Sticks,55
2024-08-05,Cantt,Fried Chicken Fingers,53
2024-08-05,FF DHA,Fried Chicken Fingers,53
2024-08-05,Main warehouse Mian Pl,Fried Chicken Fingers,57
2024-08-05,Lakecity,Fried Chicken Fingers,48
2024-08-05,Model Town,Fried Chicken Fingers,63
2024-08-06,Cantt,Glaze On-Single Patty,83
2024-08-06,FF DHA,Glaze On-Single Patty,75
2024-08-06,Main warehouse Mian Pl,Glaze On-Single Patty,71
2024-08-06,Lakecity,Glaze On-Single Patty,69
2024-08-06,Model Town,Glaze On-Single Patty,79
2024-08-06,Cantt,Glaze On-Double Patty,49
2024-08-06,FF DHA,Glaze On-Double Patty,38
2024-08-06,Main warehouse Mian Pl,Glaze On-Double Patty,42
2024-08-06,Lakecity,Glaze On-Double Patty,38
2024-08-06,Model Town,Glaze On-Double Patty,39
2024-08-06,Cantt,Jalapeno cheese fries,87
2024-08-06,FF DHA,Jalapeno cheese fries,80
2024-08-06,Main warehouse Mian Pl,Jalapeno cheese fries,84
2024-08-06,Lakecity,Jalapeno cheese fries,86
2024-08-06,Model Town,Jalapeno cheese fries,105
2024-08-06,Cantt,Signature Onion Rings,58
2024-08-06,FF DHA,Signature Onion Rings,87
2024-08-06,Main warehouse Mian Pl,Signature Onion Rings,59
2024-08-06,Lakecity,Signature Onion Rings,47
2024-08-06,Model Town,Signature Onion Rings,62
2024-08-06,Cantt,DD Classic -Chicken-100 G,84
2024-08-06,FF DHA,DD Classic -Chicken-100 G,89
2024-08-06,Main warehouse Mian Pl,DD Classic -Chicken-100 G,90
2024-08-06,Lakecity,DD Classic -Chicken-100 G,72
2024-08-06,Model Town,DD Classic -Chicken-100 G,84
2024-08-06,Cantt,Simple beef-Single Patty,67
2024-08-06,FF DHA,Simple beef-Single Patty,82
2024-08-06,Main warehouse Mian Pl,Simple beef-Single Patty,69
2024-08-06,Lakecity,Simple beef-Single Patty,71
2024-08-06,Model Town,Simple beef-Single Patty,86
2024-08-06,Cantt,Mozzarella Cheese Sticks,40
2024-08-06,FF DHA,Mozzarella Cheese Sticks,57
2024-08-06,Main warehouse Mian Pl,Mozzarella Cheese Sticks,51
2024-08-06,Lakecity,Mozzarella Cheese Sticks,58
2024-08-06,Model Town,Mozzarella Cheese Sticks,48
2024-08-06,Cantt,Fried Chicken Fingers,55
2024-08-06,FF DHA,Fried Chicken Fingers,74
2024-08-06,Main warehouse Mian Pl,Fried Chicken Fingers,50
2024-08-06,Lakecity,Fried Chicken Fingers,53
2024-08-06,Model Town,Fried Chicken Fingers,54
2024-08-07,Cantt,Glaze On-Single Patty,66
2024-08-07,FF DHA,Glaze On-Single Patty,75
2024-08-07,Main warehouse Mian Pl,Glaze On-Single Patty,70
2024-08-07,Lakecity,Glaze On-Single Patty,83
2024-08-07,Model Town,Glaze On-Single Patty,69
2024-08-07,Cantt,Glaze On-Double Patty,34
2024-08-07,FF DHA,Glaze On-Double Patty,51
2024-08-07,Main warehouse Mian Pl,Glaze On-Double Patty,50
2024-08-07,Lakecity,Glaze On-Double Patty,42
2024-08-07,Model Town,Glaze On-Double Patty,50
2024-08-07,Cantt,Jalapeno cheese fries,71
2024-08-07,FF DHA,Jalapeno cheese fries,82
2024-08-07,Main warehouse Mian Pl,Jalapeno cheese fries,97
2024-08-07,Lakecity,Jalapeno cheese fries,83
2024-08-07,Model Town,Jalapeno cheese fries,77
2024-08-07,Cantt,Signature Onion Rings,78
2024-08-07,FF DHA,Signature Onion Rings,73
2024-08-07,Main warehouse Mian Pl,Signature Onion Rings,64
2024-08-07,Lakecity,Signature Onion Rings,70
2024-08-07,Model Town,Signature Onion Rings,61
2024-08-07,Cantt,DD Classic -Chicken-100 G,95
2024-08-07,FF DHA,DD Classic -Chicken-100 G,85
2024-08-07,Main warehouse Mian Pl,DD Classic -Chicken-100 G,92
2024-08-07,Lakecity,DD Classic -Chicken-100 G,84
2024-08-07,Model Town,DD Classic -Chicken-100 G,87
2024-08-07,Cantt,Simple beef-Single Patty,74
2024-08-07,FF DHA,Simple beef-Single Patty,74
2024-08-07,Main warehouse Mian Pl,Simple beef-Single Patty,71
2024-08-07,Lakecity,Simple beef-Single Patty,69
2024-08-07,Model Town,Simple beef-Single Patty,65
2024-08-07,Cantt,Mozzarella Cheese Sticks,48
2024-08-07,FF DHA,Mozzarella Cheese Sticks,42
2024-08-07,Main warehouse Mian Pl,Mozzarella Cheese Sticks,56
2024-08-07,Lakecity,Mozzarella Cheese Sticks,51
2024-08-07,Model Town,Mozzarella Cheese Sticks,48
2024-08-07,Cantt,Fried Chicken Fingers,43
2024-08-07,FF DHA,Fried Chicken Fingers,60
2024-08-07,Main warehouse Mian Pl,Fried Chicken Fingers,50
2024-08-07,Lakecity,Fried Chicken Fingers,46
2024-08-07,Model Town,Fried Chicken Fingers,53
2024-08-08,Cantt,Glaze On-Single Patty,79
2024-08-08,FF DHA,Glaze On-Single Patty,65
2024-08-08,Main warehouse Mian Pl,Glaze On-Single Patty,83
2024-08-08,Lakecity,Glaze On-Single Patty,68
2024-08-08,Model Town,Glaze On-Single Patty,56
2024-08-08,Cantt,Glaze On-Double Patty,46
2024-08-08,FF DHA,Glaze On-Double Patty,55
2024-08-08,Main warehouse Mian Pl,Glaze On-Double Patty,47
2024-08-08,Lakecity,Glaze On-Double Patty,46
2024-08-08,Model Town,Glaze On-Double Patty,32
2024-08-08,Cantt,Jalapeno cheese fries,87
2024-08-08,FF DHA,Jalapeno cheese fries,103
2024-08-08,Main warehouse Mian Pl,Jalapeno cheese fries,90
2024-08-08,Lakecity,Jalapeno cheese fries,101
2024-08-08,Model Town,Jalapeno cheese fries,104
2024-08-08,Cantt,Signature Onion Rings,81
2024-08-08,FF DHA,Signature Onion Rings,59
2024-08-08,Main warehouse Mian Pl,Signature Onion Rings,82
2024-08-08,Lakecity,Signature Onion Rings,60
2024-08-08,Model Town,Signature Onion Rings,56
2024-08-08,Cantt,DD Classic -Chicken-100 G,93
2024-08-08,FF DHA,DD Classic -Chicken-100 G,95
2024-08-08,Main warehouse Mian Pl,DD Classic -Chicken-100 G,69
2024-08-08,Lakecity,DD Classic -Chicken-100 G,95
2024-08-08,Model Town,DD Classic -Chicken-100 G,95
2024-08-08,Cantt,Simple beef-Single Patty,62
2024-08-08,FF DHA,Simple beef-Single Patty,62
2024-08-08,Main warehouse Mian Pl,Simple beef-Single Patty,60
2024-08-08,Lakecity,Simple beef-Single Patty,82
2024-08-08,Model Town,Simple beef-Single Patty,72
2024-08-08,Cantt,Mozzarella Cheese Sticks,58
2024-08-08,FF DHA,Mozzarella Cheese Sticks,44
2024-08-08,Main warehouse Mian Pl,Mozzarella Cheese Sticks,45
2024-08-08,Lakecity,Mozzarella Cheese Sticks,46
2024-08-08,Model Town,Mozzarella Cheese Sticks,45
2024-08-08,Cantt,Fried Chicken Fingers,63
2024-08-08,FF DHA,Fried Chicken Fingers,49
2024-08-08,Main warehouse Mian Pl,Fried Chicken Fingers,55
2024-08-08,Lakecity,Fried Chicken Fingers,65
2024-08-08,Model Town,Fried Chicken Fingers,60
2024-08-09,Cantt,Glaze On-Single Patty,81
2024-08-09,FF DHA,Glaze On-Single Patty,75
2024-08-09,Main warehouse Mian Pl,Glaze On-Single Patty,76
2024-08-09,Lakecity,Glaze On-Single Patty,64
2024-08-09,Model Town,Glaze On-Single Patty,69
2024-08-09,Cantt,Glaze On-Double Patty,52
2024-08-09,FF DHA,Glaze On-Double Patty,46
2024-08-09,Main warehouse Mian Pl,Glaze On-Double Patty,50
2024-08-09,Lakecity,Glaze On-Double Patty,38
2024-08-09,Model Town,Glaze On-Double Patty,32
2024-08-09,Cantt,Jalapeno cheese fries,97
2024-08-09,FF DHA,Jalapeno cheese fries,87
2024-08-09,Main warehouse Mian Pl,Jalapeno cheese fries,92
2024-08-09,Lakecity,Jalapeno cheese fries,90
2024-08-09,Model Town,Jalapeno cheese fries,95
2024-08-09,Cantt,Signature Onion Rings,71
2024-08-09,FF DHA,Signature Onion Rings,64
2024-08-09,Main warehouse Mian Pl,Signature Onion Rings,72
2024-08-09,Lakecity,Signature Onion Rings,63
2024-08-09,Model Town,Signature Onion Rings,67
2024-08-09,Cantt,DD Classic -Chicken-100 G,83
2024-08-09,FF DHA,DD Classic -Chicken-100 G,89
2024-08-09,Main warehouse Mian Pl,DD Classic -Chicken-100 G,92
2024-08-09,Lakecity,DD Classic -Chicken-100 G,88
2024-08-09,Model Town,DD Classic -Chicken-100 G,82
2024-08-09,Cantt,Simple beef-Single Patty,80
2024-08-09,FF DHA,Simple beef-Single Patty,73
2024-08-09,Main warehouse Mian Pl,Simple beef-Single Patty,88
2024-08-09,Lakecity,Simple beef-Single Patty,75
2024-08-09,Model Town,Simple beef-Single Patty,65
2024-08-09,Cantt,Mozzarella Cheese Sticks,53
2024-08-09,FF DHA,Mozzarella Cheese Sticks,51
2024-08-09,Main warehouse Mian Pl,Mozzarella Cheese Sticks,36
2024-08-09,Lakecity,Mozzarella Cheese Sticks,58
2024-08-09,Model Town,Mozzarella Cheese Sticks,53
2024-08-09,Cantt,Fried Chicken Fingers,48
2024-08-09,FF DHA,Fried Chicken Fingers,63
2024-08-09,Main warehouse Mian Pl,Fried Chicken Fingers,46
2024-08-09,Lakecity,Fried Chicken Fingers,65
2024-08-09,Model Town,Fried Chicken Fingers,46
2024-08-10,Cantt,Glaze On-Single Patty,66
2024-08-10,FF DHA,Glaze On-Single Patty,72
2024-08-10,Main warehouse Mian Pl,Glaze On-Single Patty,69
2024-08-10,Lakecity,Glaze On-Single Patty,83
2024-08-10,Model Town,Glaze On-Single Patty,61
2024-08-10,Cantt,Glaze On-Double Patty,46
2024-08-10,FF DHA,Glaze On-Double Patty,58
2024-08-10,Main warehouse Mian Pl,Glaze On-Double Patty,46
2024-08-10,Lakecity,Glaze On-Double Patty,32
2024-08-10,Model Town,Glaze On-Double Patty,46
2024-08-10,Cantt,Jalapeno cheese fries,87
2024-08-10,FF DHA,Jalapeno cheese fries,71
2024-08-10,Main warehouse Mian Pl,Jalapeno cheese fries,103
2024-08-10,Lakecity,Jalapeno cheese fries,84
2024-08-10,Model Town,Jalapeno cheese fries,88
2024-08-10,Cantt,Signature Onion Rings,69
2024-08-10,FF DHA,Signature Onion Rings,76
2024-08-10,Main warehouse Mian Pl,Signature Onion Rings,76
2024-08-10,Lakecity,Signature Onion Rings,72
2024-08-10,Model Town,Signature Onion Rings,60
2024-08-10,Cantt,DD Classic -Chicken-100 G,88
2024-08-10,FF DHA,DD Classic -Chicken-100 G,84
2024-08-10,Main warehouse Mian Pl,DD Classic -Chicken-100 G,80
2024-08-10,Lakecity,DD Classic -Chicken-100 G,89
2024-08-10,Model Town,DD Classic -Chicken-100 G,67
2024-08-10,Cantt,Simple beef-Single Patty,55
2024-08-10,FF DHA,Simple beef-Single Patty,68
2024-08-10,Main warehouse Mian Pl,Simple beef-Single Patty,59
2024-08-10,Lakecity,Simple beef-Single Patty,63
2024-08-10,Model Town,Simple beef-Single Patty,64
2024-08-10,Cantt,Mozzarella Cheese Sticks,46
2024-08-10,FF DHA,Mozzarella Cheese Sticks,49
2024-08-10,Main warehouse Mian Pl,Mozzarella Cheese Sticks,54
2024-08-10,Lakecity,Mozzarella Cheese Sticks,52
2024-08-10,Model Town,Mozzarella Cheese Sticks,50
2024-08-10,Cantt,Fried Chicken Fingers,61
2024-08-10,FF DHA,Fried Chicken Fingers,55
2024-08-10,Main warehouse Mian Pl,Fried Chicken Fingers,65
2024-08-10,Lakecity,Fried Chicken Fingers,51
2024-08-10,Model Town,Fried Chicken Fingers,51
2024-08-11,Cantt,Glaze On-Single Patty,82
2024-08-11,FF DHA,Glaze On-Single Patty,75
2024-08-11,Main warehouse Mian Pl,Glaze On-Single Patty,61
2024-08-11,Lakecity,Glaze On-Single Patty,65
2024-08-11,Model Town,Glaze On-Single Patty,61
2024-08-11,Cantt,Glaze On-Double Patty,45
2024-08-11,FF DHA,Glaze On-Double Patty,36
2024-08-11,Main warehouse Mian Pl,Glaze On-Double Patty,37
2024-08-11,Lakecity,Glaze On-Double Patty,37
2024-08-11,Model Town,Glaze On-Double Patty,39
2024-08-11,Cantt,Jalapeno cheese fries,84
2024-08-11,FF DHA,Jalapeno cheese fries,94
2024-08-11,Main warehouse Mian Pl,Jalapeno cheese fries,89
2024-08-11,Lakecity,Jalapeno cheese fries,78
2024-08-11,Model Town,Jalapeno cheese fries,95
2024-08-11,Cantt,Signature Onion Rings,55
2024-08-11,FF DHA,Signature Onion Rings,67
2024-08-11,Main warehouse Mian Pl,Signature Onion Rings,58
2024-08-11,Lakecity,Signature Onion Rings,60
2024-08-11,Model Town,Signature Onion Rings,58
2024-08-11,Cantt,DD Classic -Chicken-100 G,86
2024-08-11,FF DHA,DD Classic -Chicken-100 G,80
2024-08-11,Main warehouse Mian Pl,DD Classic -Chicken-100 G,93
2024-08-11,Lakecity,DD Classic -Chicken-100 G,88
2024-08-11,Model Town,DD Classic -Chicken-100 G,89
2024-08-11,Cantt,Simple beef-Single Patty,75
2024-08-11,FF DHA,Simple beef-Single Patty,65
2024-08-11,Main warehouse Mian Pl,Simple beef-Single Patty,56
2024-08-11,Lakecity,Simple beef-Single Patty,69
2024-08-11,Model Town,Simple beef-Single Patty,70
2024-08-11,Cantt,Mozzarella Cheese Sticks,41
2024-08-11,FF DHA,Mozzarella Cheese Sticks,61
2024-08-11,Main warehouse Mian Pl,Mozzarella Cheese Sticks,67
2024-08-11,Lakecity,Mozzarella Cheese Sticks,48
2024-08-11,Model Town,Mozzarella Cheese Sticks,41
2024-08-11,Cantt,Fried Chicken Fingers,64
2024-08-11,FF DHA,Fried Chicken Fingers,45
2024-08-11,Main warehouse Mian Pl,Fried Chicken Fingers,62
2024-08-11,Lakecity,Fried Chicken Fingers,64
2024-08-11,Model Town,Fried Chicken Fingers,51
2024-08-12,Cantt,Glaze On-Single Patty,78
2024-08-12,FF DHA,Glaze On-Single Patty,75
2024-08-12,Main warehouse Mian Pl,Glaze On-Single Patty,70
2024-08-12,Lakecity,Glaze On-Single Patty,68
2024-08-12,Model Town,Glaze On-Single Patty,57
2024-08-12,Cantt,Glaze On-Double Patty,40
2024-08-12,FF DHA,Glaze On-Double Patty,38
2024-08-12,Main warehouse Mian Pl,Glaze On-Double Patty,45
2024-08-12,Lakecity,Glaze On-Double Patty,47
2024-08-12,Model Town,Glaze On-Double Patty,47
2024-08-12,Cantt,Jalapeno cheese fries,87
2024-08-12,FF DHA,Jalapeno cheese fries,89
2024-08-12,Main warehouse Mian Pl,Jalapeno cheese fries,95
2024-08-12,Lakecity,Jalapeno cheese fries,105
2024-08-12,Model Town,Jalapeno cheese fries,99
2024-08-12,Cantt,Signature Onion Rings,75
2024-08-12,FF DHA,Signature Onion Rings,64
2024-08-12,Main warehouse Mian Pl,Signature Onion Rings,61
2024-08-12,Lakecity,Signature Onion Rings,61
2024-08-12,Model Town,Signature Onion Rings,61
2024-08-12,Cantt,DD Classic -Chicken-100 G,89
2024-08-12,FF DHA,DD Classic -Chicken-100 G,96
2024-08-12,Main warehouse Mian Pl,DD Classic -Chicken-100 G,86
2024-08-12,Lakecity,DD Classic -Chicken-100 G,88
2024-08-12,Model Town,DD Classic -Chicken-100 G,93
2024-08-12,Cantt,Simple beef-Single Patty,61
2024-08-12,FF DHA,Simple beef-Single Patty,69
2024-08-12,Main warehouse Mian Pl,Simple beef-Single Patty,69
2024-08-12,Lakecity,Simple beef-Single Patty,72
2024-08-12,Model Town,Simple beef-Single Patty,73
2024-08-12,Cantt,Mozzarella Cheese Sticks,56
2024-08-12,FF DHA,Mozzarella Cheese Sticks,52
2024-08-12,Main warehouse Mian Pl,Mozzarella Cheese Sticks,38
2024-08-12,Lakecity,Mozzarella Cheese Sticks,59
2024-08-12,Model Town,Mozzarella Cheese Sticks,51
2024-08-12,Cantt,Fried Chicken Fingers,58
2024-08-12,FF DHA,Fried Chicken Fingers,55
2024-08-12,Main warehouse Mian Pl,Fried Chicken Fingers,55
2024-08-12,Lakecity,Fried Chicken Fingers,52
2024-08-12,Model Town,Fried Chicken Fingers,50
2024-08-13,Cantt,Glaze On-Single Patty,82
2024-08-13,FF DHA,Glaze On-Single Patty,67
2024-08-13,Main warehouse Mian Pl,Glaze On-Single Patty,81
2024-08-13,Lakecity,Glaze On-Single Patty,86
2024-08-13,Model Town,Glaze On-Single Patty,78
2024-08-13,Cantt,Glaze On-Double Patty,36
2024-08-13,FF DHA,Glaze On-Double Patty,34
2024-08-13,Main warehouse Mian Pl,Glaze On-Double Patty,39
2024-08-13,Lakecity,Glaze On-Double Patty,53
2024-08-13,Model Town,Glaze On-Double Patty,51
2024-08-13,Cantt,Jalapeno cheese fries,81
2024-08-13,FF DHA,Jalapeno cheese fries,86
2024-08-13,Main warehouse Mian Pl,Jalapeno cheese fries,89
2024-08-13,Lakecity,Jalapeno cheese fries,93
2024-08-13,Model Town,Jalapeno cheese fries,84
2024-08-13,Cantt,Signature Onion Rings,62
2024-08-13,FF DHA,Signature Onion Rings,73
2024-08-13,Main warehouse Mian Pl,Signature Onion Rings,60
2024-08-13,Lakecity,Signature Onion Rings,72
2024-08-13,Model Town,Signature Onion Rings,56
2024-08-13,Cantt,DD Classic -Chicken-100 G,94
2024-08-13,FF DHA,DD Classic -Chicken-100 G,72
2024-08-13,Main warehouse Mian Pl,DD Classic -Chicken-100 G,80
2024-08-13,Lakecity,DD Classic -Chicken-100 G,92
2024-08-13,Model Town,DD Classic -Chicken-100 G,97
2024-08-13,Cantt,Simple beef-Single Patty,67
2024-08-13,FF DHA,Simple beef-Single Patty,65
2024-08-13,Main warehouse Mian Pl,Simple beef-Single Patty,60
2024-08-13,Lakecity,Simple beef-Single Patty,52
2024-08-13,Model Town,Simple beef-Single Patty,75
2024-08-13,Cantt,Mozzarella Cheese Sticks,47
2024-08-13,FF DHA,Mozzarella Cheese Sticks,32
2024-08-13,Main warehouse Mian Pl,Mozzarella Cheese Sticks,51
2024-08-13,Lakecity,Mozzarella Cheese Sticks,38
2024-08-13,Model Town,Mozzarella Cheese Sticks,43
2024-08-13,Cantt,Fried Chicken Fingers,71
2024-08-13,FF DHA,Fried Chicken Fingers,54
2024-08-13,Main warehouse Mian Pl,Fried Chicken Fingers,55
2024-08-13,Lakecity,Fried Chicken Fingers,59
2024-08-13,Model Town,Fried Chicken Fingers,57
2024-08-14,Cantt,Glaze On-Single Patty,68
2024-08-14,FF DHA,Glaze On-Single Patty,61
2024-08-14,Main warehouse Mian Pl,Glaze On-Single Patty,80
2024-08-14,Lakecity,Glaze On-Single Patty,71
2024-08-14,Model Town,Glaze On-Single Patty,83
2024-08-14,Cantt,Glaze On-Double Patty,52
2024-08-14,FF DHA,Glaze On-Double Patty,46
2024-08-14,Main warehouse Mian Pl,Glaze On-Double Patty,37
2024-08-14,Lakecity,Glaze On-Double Patty,39
2024-08-14,Model Town,Glaze On-Double Patty,48
2024-08-14,Cantt,Jalapeno cheese fries,109
2024-08-14,FF DHA,Jalapeno cheese fries,83
2024-08-14,Main warehouse Mian Pl,Jalapeno cheese fries,98
2024-08-14,Lakecity,Jalapeno cheese fries,78
2024-08-14,Model Town,Jalapeno cheese fries,95
2024-08-14,Cantt,Signature Onion Rings,71
2024-08-14,FF DHA,Signature Onion Rings,70
2024-08-14,Main warehouse Mian Pl,Signature Onion Rings,47
2024-08-14,Lakecity,Signature Onion Rings,60
2024-08-14,Model Town,Signature Onion Rings,67
2024-08-14,Cantt,DD Classic -Chicken-100 G,96
2024-08-14,FF DHA,DD Classic -Chicken-100 G,77
2024-08-14,Main warehouse Mian Pl,DD Classic -Chicken-100 G,74
2024-08-14,Lakecity,DD Classic -Chicken-100 G,77
2024-08-14,Model Town,DD Classic -Chicken-100 G,74
2024-08-14,Cantt,Simple beef-Single Patty,73
2024-08-14,FF DHA,Simple beef-Single Patty,79
2024-08-14,Main warehouse Mian Pl,Simple beef-Single Patty,61
2024-08-14,Lakecity,Simple beef-Single Patty,79
2024-08-14,Model Town,Simple beef-Single Patty,68
2024-08-14,Cantt,Mozzarella Cheese Sticks,59
2024-08-14,FF DHA,Mozzarella Cheese Sticks,34
2024-08-14,Main warehouse Mian Pl,Mozzarella Cheese Sticks,62
2024-08-14,Lakecity,Mozzarella Cheese Sticks,57
2024-08-14,Model Town,Mozzarella Cheese Sticks,49
2024-08-14,Cantt,Fried Chicken Fingers,51
2024-08-14,FF DHA,Fried Chicken Fingers,53
2024-08-14,Main warehouse Mian Pl,Fried Chicken Fingers,62
2024-08-14,Lakecity,Fried Chicken Fingers,47
2024-08-14,Model Town,Fried Chicken Fingers,64
2024-08-15,Cantt,Glaze On-Single Patty,79
2024-08-15,FF DHA,Glaze On-Single Patty,57
2024-08-15,Main warehouse Mian Pl,Glaze On-Single Patty,72
2024-08-15,Lakecity,Glaze On-Single Patty,88
2024-08-15,Model Town,Glaze On-Single Patty,78
2024-08-15,Cantt,Glaze On-Double Patty,46
2024-08-15,FF DHA,Glaze On-Double Patty,51
2024-08-15,Main warehouse Mian Pl,Glaze On-Double Patty,48
2024-08-15,Lakecity,Glaze On-Double Patty,50
2024-08-15,Model Town,Glaze On-Double Patty,44
2024-08-15,Cantt,Jalapeno cheese fries,97
2024-08-15,FF DHA,Jalapeno cheese fries,74
2024-08-15,Main warehouse Mian Pl,Jalapeno cheese fries,85
2024-08-15,Lakecity,Jalapeno cheese fries,92
2024-08-15,Model Town,Jalapeno cheese fries,91
2024-08-15,Cantt,Signature Onion Rings,72
2024-08-15,FF DHA,Signature Onion Rings,64
2024-08-15,Main warehouse Mian Pl,Signature Onion Rings,61
2024-08-15,Lakecity,Signature Onion Rings,56
2024-08-15,Model Town,Signature Onion Rings,72
2024-08-15,Cantt,DD Classic -Chicken-100 G,104
2024-08-15,FF DHA,DD Classic -Chicken-100 G,87
2024-08-15,Main warehouse Mian Pl,DD Classic -Chicken-100 G,85
2024-08-15,Lakecity,DD Classic -Chicken-100 G,88
2024-08-15,Model Town,DD Classic -Chicken-100 G,87
2024-08-15,Cantt,Simple beef-Single Patty,71
2024-08-15,FF DHA,Simple beef-Single Patty,81
2024-08-15,Main warehouse Mian Pl,Simple beef-Single Patty,68
2024-08-15,Lakecity,Simple beef-Single Patty,67
2024-08-15,Model Town,Simple beef-Single Patty,72
2024-08-15,Cantt,Mozzarella Cheese Sticks,49
2024-08-15,FF DHA,Mozzarella Cheese Sticks,62
2024-08-15,Main warehouse Mian Pl,Mozzarella Cheese Sticks,49
2024-08-15,Lakecity,Mozzarella Cheese Sticks,50
2024-08-15,Model Town,Mozzarella Cheese Sticks,53
2024-08-15,Cantt,Fried Chicken Fingers,59
2024-08-15,FF DHA,Fried Chicken Fingers,61
2024-08-15,Main warehouse Mian Pl,Fried Chicken Fingers,49
2024-08-15,Lakecity,Fried Chicken Fingers,52
2024-08-15,Model Town,Fried Chicken Fingers,55
2024-08-16,Cantt,Glaze On-Single Patty,80
2024-08-16,FF DHA,Glaze On-Single Patty,70
2024-08-16,Main warehouse Mian Pl,Glaze On-Single Patty,67
2024-08-16,Lakecity,Glaze On-Single Patty,77
2024-08-16,Model Town,Glaze On-Single Patty,68
2024-08-16,Cantt,Glaze On-Double Patty,55
2024-08-16,FF DHA,Glaze On-Double Patty,51
2024-08-16,Main warehouse Mian Pl,Glaze On-Double Patty,33
2024-08-16,Lakecity,Glaze On-Double Patty,49
2024-08-16,Model Town,Glaze On-Double Patty,61
2024-08-16,Cantt,Jalapeno cheese fries,87
2024-08-16,FF DHA,Jalapeno cheese fries,79
2024-08-16,Main warehouse Mian Pl,Jalapeno cheese fries,86
2024-08-16,Lakecity,Jalapeno cheese fries,93
2024-08-16,Model Town,Jalapeno cheese fries,83
2024-08-16,Cantt,Signature Onion Rings,48
2024-08-16,FF DHA,Signature Onion Rings,72
2024-08-16,Main warehouse Mian Pl,Signature Onion Rings,77
2024-08-16,Lakecity,Signature Onion Rings,61
2024-08-16,Model Town,Signature Onion Rings,75
2024-08-16,Cantt,DD Classic -Chicken-100 G,96
2024-08-16,FF DHA,DD Classic -Chicken-100 G,73
2024-08-16,Main warehouse Mian Pl,DD Classic -Chicken-100 G,90
2024-08-16,Lakecity,DD Classic -Chicken-100 G,96
2024-08-16,Model Town,DD Classic -Chicken-100 G,86
2024-08-16,Cantt,Simple beef-Single Patty,77
2024-08-16,FF DHA,Simple beef-Single Patty,76
2024-08-16,Main warehouse Mian Pl,Simple beef-Single Patty,67
2024-08-16,Lakecity,Simple beef-Single Patty,72
2024-08-16,Model Town,Simple beef-Single Patty,84
2024-08-16,Cantt,Mozzarella Cheese Sticks,46
2024-08-16,FF DHA,Mozzarella Cheese Sticks,53
2024-08-16,Main warehouse Mian Pl,Mozzarella Cheese Sticks,56
2024-08-16,Lakecity,Mozzarella Cheese Sticks,34
2024-08-16,Model Town,Mozzarella Cheese Sticks,46
2024-08-16,Cantt,Fried Chicken Fingers,55
2024-08-16,FF DHA,Fried Chicken Fingers,70
2024-08-16,Main warehouse Mian Pl,Fried Chicken Fingers,41
2024-08-16,Lakecity,Fried Chicken Fingers,51
2024-08-16,Model Town,Fried Chicken Fingers,43
2024-08-17,Cantt,Glaze On-Single Patty,84
2024-08-17,FF DHA,Glaze On-Single Patty,83
2024-08-17,Main warehouse Mian Pl,Glaze On-Single Patty,88
2024-08-17,Lakecity,Glaze On-Single Patty,83
2024-08-17,Model Town,Glaze On-Single Patty,66
2024-08-17,Cantt,Glaze On-Double Patty,55
2024-08-17,FF DHA,Glaze On-Double Patty,41
2024-08-17,Main warehouse Mian Pl,Glaze On-Double Patty,38
2024-08-17,Lakecity,Glaze On-Double Patty,47
2024-08-17,Model Town,Glaze On-Double Patty,53
